Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
005320,온타이드,KOSPI,,379,1,11,2.99,368,385,368,49735,18823063,25517272963,67327897,STK,생활용품 도매업,"셔츠,스웨터,파자마(섬유제품) 제조,판매,수출/부동산 임대",1996-12-24,12월,우혁주,http://www.ontide.co.kr,서울특별시
067730,로지시스,KOSDAQ,중견기업부,2630,1,130,5.2,2500,2655,2480,19752,50977095,25442414860,9673922,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","전산장비 판매 및 유지보수, VAN기기 대행관리",2015-07-29,12월,이호성,http://www.logisys.co.kr,서울특별시
014100,메디앙스,KOSDAQ,중견기업부,2150,1,243,12.74,1907,2150,1857,46552,94473211,25370000000,11800000,KSQ,상품 종합 도매업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스",1995-01-03,12월,박수찬,http://www.medience.co.kr,서울특별시
034940,조아제약,KOSDAQ,중견기업부,817,2,-35,-4.11,851,851,797,421777,343985318,25310518659,30979827,KSQ,의약품 제조업,"의약품,의약부외품,보건보조식품,위생용품의제조판매",1999-08-13,12월,"조성환, 조성배(각자대표)",http://www.choa.co.kr,서울특별시
101400,엔시트론,KOSDAQ,중견기업부,407,1,26,6.82,381,408,380,155483,60801404,25300102091,62162413,KSQ,반도체 제조업,디지털오디오앰프칩,2009-03-31,12월,정인견,http://www.neofidelity.com,서울특별시
092600,앤씨앤,KOSDAQ,벤처기업부,1007,1,53,5.56,949,1020,930,79939,78037418,25259101619,25083517,KSQ,반도체 제조업,차량용 블랙박스 / 영상처리용 시스템반도체,2007-06-26,12월,최종현,http://nc-and.com,경기도
464680,KB제27호스팩,KOSDAQ,SPAC(소속부없음),1957,1,2,0.1,1961,1973,1953,22650,44471296,25255085000,12905000,KSQ,금융 지원 서비스업,기업인수합병,2023-11-03,12월,이태영,,서울특별시
032800,판타지오,KOSDAQ,중견기업부,549,1,17,3.2,532,560,532,164136,89762849,25230424842,45957058,KSQ,창작 및 예술관련 서비스업,서비스,1997-06-26,06월,신영진,http://www.fantagio.kr,서울특별시
115530,씨엔플러스,KOSDAQ,중견기업부,371,1,41,12.42,327,380,320,323846,115481711,25214273000,67963000,KSQ,전자부품 제조업,커넥터,2011-11-02,12월,정상옥,http://www.icnplus.com,경기도
080470,성창오토텍,KOSDAQ,중견기업부,3450,1,165,5.02,3285,3455,3225,8484,28466640,25185000000,7300000,KSQ,자동차 신품 부품 제조업,"차량용 에어컨필터, 차량용인버터 등",2006-11-03,12월,"이병진,고빅터건민(KOH VICTOR GUNMIN) 각자대표이사",http://www.sc-autotech.com,경기도
083470,이엠앤아이,KOSDAQ,중견기업부,1180,3,0,0.0,1159,1185,1137,47925,55872582,25181588220,21340329,KSQ,기초 화학물질 제조업,OLED 유무기 소재 개발 및 판매,2008-09-18,12월,대표이사 고창훈,http://emni.co.kr,경기도
033050,제이엠아이,KOSDAQ,중견기업부,771,1,39,5.33,732,800,732,67271,50817044,25118672682,32579342,KSQ,기타 화학제품 제조업,CD복제품,1997-08-18,12월,정광훈,http://www.jmikorea.co.kr,경기도
221840,하이즈항공,KOSDAQ,중견기업부,1343,1,100,8.05,1329,1350,1254,13759,18233669,25114853423,18700561,KSQ,"항공기,우주선 및 부품 제조업",B787 날개구조물 등,2015-11-25,12월,하상헌,http://www.hizeaero.com,경상남도
018620,우진비앤지,KOSDAQ,중견기업부,869,1,34,4.07,835,869,835,68705,58713513,25104795617,28889293,KSQ,의약품 제조업,"슈퍼티아, 안티펜SM",2008-05-20,12월,"강석진, 강재구(각자대표)",http://www.woogenebng.com,경기도
091970,나노캠텍,KOSDAQ,중견기업부,669,1,10,1.52,663,680,663,88236,58905430,25032302817,37417493,KSQ,플라스틱제품 제조업,투명전도성관련제품,2007-01-30,12월,신해용,http://www.nanosbiz.com,경기도
065570,삼영이엔씨,KOSDAQ,벤처기업부,1566,1,114,7.85,1443,1590,1396,250525,363009475,24937972146,15924631,KSQ,통신 및 방송 장비 제조업,"GMDSS장비, GPS플로터 등",2003-01-21,12월,황재우,http://www.samyungenc.com,부산광역시
001420,태원물산,KOSPI,,3275,3,0,0.0,3325,3375,3130,4359,14280715,24890000000,7600000,STK,자동차 신품 부품 제조업,"자동차부품,워터펌프,인산정제석고,건축자재(불연내장재), 제조,수출입",1975-06-24,12월,남기영,http://www.twms.co.kr,서울특별시
244460,올리패스,KOSDAQ,관리종목(소속부없음),6160,2,-70,-1.12,6240,6290,5920,60039,366179370,24819089680,4029073,KSQ,기초 의약물질 제조업,인공유전자 플랫폼(OliPass PNA) 기술을 활용한 RNA치료제 신약개발,2019-09-20,12월,"정신, 손형석, 이진한 (각자 대표이사)",http://www.olipass.com,경기도
368970,오에스피,KOSDAQ,벤처기업부,2650,1,85,3.31,2540,2745,2510,15802,41628150,24767324000,9346160,KSQ,동물용 사료 및 조제식품 제조업,프리미엄 반려동물 사료,2022-10-14,12월,강재구,,충청남도
001000,신라섬유,KOSDAQ,중견기업부,1020,1,17,1.69,988,1047,955,244988,245365234,24763090800,24277540,KSQ,부동산 임대 및 공급업,부동산,1994-06-28,12월,박재흥,http://sillatextile.co.kr,대구광역시
060380,동양에스텍,KOSDAQ,우량기업부,1256,1,43,3.54,1221,1287,1217,42466,52305699,24743200000,19700000,KSQ,1차 철강 제조업,"열연박판, 열연후판, 무늬강판",2002-02-05,12월,조남욱,http://www.dystec.co.kr,대전광역시
215380,우정바이오,KOSDAQ,벤처기업부,1557,1,87,5.92,1464,1560,1360,106996,160073208,24724499832,15879576,KSQ,자연과학 및 공학 연구개발업,"동물실험,CRO서비스,사육장비,세척장비등",2015-05-18,12월,천병년,http://www.woojungbio.kr,경기도
045300,성우테크론,KOSDAQ,중견기업부,2435,1,45,1.88,2275,2490,2275,13709,32533275,24719104605,10151583,KSQ,전자부품 제조업,"리드프레임,반도체검사장비",2001-12-18,12월,박찬홍,http://www.swmv.co.kr,경상남도
331920,셀레믹스,KOSDAQ,기술성장기업부,3025,1,175,6.14,2805,3055,2805,41938,124062195,24696547700,8164148,KSQ,기초 의약물질 제조업,타겟캡처키트,2020-08-21,12월,"김효기, 이용훈",http://www.celemics.com/,서울특별시
215480,토박스코리아,KOSDAQ,중견기업부,2615,1,190,7.84,2420,2690,2415,133113,342338230,24581000000,9400000,KSQ,"섬유, 의복, 신발 및 가죽제품 소매업",유아동 신발,2015-05-13,12월,윤여준,http://toebox.com,서울특별시
291650,압타머사이언스,KOSDAQ,기술성장기업부,1442,1,56,4.04,1386,1457,1386,121198,174408725,24485523384,16980252,KSQ,자연과학 및 공학 연구개발업,압타머기반 신약개발 및 진단제품 개발,2020-09-16,12월,한동일,http://www.aptsci.com,경기도
207490,에이펙스인텍,KONEX,일반기업부,6800,0,0,0.0,0,0,0,0,0,24480000000,3600000,KNX,전구 및 조명장치 제조업,LED조명장치 등,2018-11-28,12월,김권진,http://www.apexint.co.kr,경상북도
035460,기산텔레콤,KOSDAQ,벤처기업부,1676,1,27,1.64,1641,1681,1640,23005,38170355,24431621840,14577340,KSQ,통신 및 방송 장비 제조업,"광모듈, 에코 켄슬러, 중계기, VoIP Server등",1999-11-18,12월,박병기,http://www.kisantel.co.kr,서울특별시
012340,뉴인텍,KOSDAQ,벤처기업부,479,1,13,2.79,450,485,450,91499,43320772,24384530598,50907162,KSQ,자동차 신품 부품 제조업,콘덴서,1997-02-12,12월,장기수,http://www.nuin.co.kr,충청남도
225590,패션플랫폼,KOSDAQ,우량기업부,913,1,21,2.35,892,913,890,61190,54903255,24319318969,26636713,KSQ,봉제의복 제조업,여성복,2015-10-05,12월,박원희,http://fashion-platform.co.kr,서울특별시
139050,BF랩스,KOSDAQ,관리종목(소속부없음),2805,0,0,0.0,0,0,0,0,0,24247965555,8644551,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","용역서비스(ITS,BIS,ATMS,BRT)",2011-07-29,12월,임권,,경기도
146060,율촌,KOSDAQ,중견기업부,1005,1,17,1.72,988,1006,987,366272,363768867,24135672975,24015595,KSQ,1차 철강 제조업,냉간인발강관(파이프),2023-09-08,12월,"이흥해, 이인호",http://www.ycpipe.com,경기도
208350,지란지교시큐리티,KOSDAQ,벤처기업부,2730,1,5,0.18,2725,2805,2705,12394,33819465,24129238770,8838549,KSQ,소프트웨어 개발 및 공급업,보안 소프트웨어,2014-12-24,12월,조원희(단독대표),http://www.jiransecurity.com,경기도
084870,TBH글로벌,KOSPI,,1151,1,11,0.96,1140,1165,1136,33225,38058539,24006198669,20856819,STK,봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매",2005-12-19,12월,우종완,,서울특별시
065060,지엔코,KOSDAQ,중견기업부,222,1,8,3.74,213,227,213,160778,35184929,23977785768,108008044,KSQ,봉제의복 제조업,"캐쥬얼의류(Thursday Island, TI FOR MEN)",2002-05-28,12월,김석주 장지혁 (각자대표이사),"http://www.gnco.co.kr,www.thursdayisland.com",서울특별시
070300,엑스큐어,KOSDAQ,벤처기업부,2855,1,185,6.93,2610,2880,2610,38969,107824450,23843869390,8351618,KSQ,소프트웨어 개발 및 공급업,"USIM카드, 금융카드",2010-06-09,12월,안은철,http://www.xcure.co.kr,경기도
204630,스튜디오산타클로스,KOSDAQ,관리종목(소속부없음),4650,0,0,0.0,0,0,0,0,0,23668225650,5089941,KSQ,창작 및 예술관련 서비스업,창작 및 예술관련 서비스업,2014-12-29,12월,배준오,http://www.studiosantaent.com,서울특별시
001685,대상우,KOSPI,,17270,1,840,5.11,16460,18310,16250,148309,2545609490,23663751210,1370223,STK,,,,,,,
054220,비츠로시스,KOSDAQ,벤처기업부,481,1,27,5.95,455,496,432,1587350,762671681,23646248119,49160599,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","원방감시제어시스템, 분산제어시스템",2001-12-26,12월,이기재,http://www.vitzrosys.com,서울특별시
079650,서산,KOSDAQ,중견기업부,1180,1,43,3.78,1100,1180,1100,39845,45073898,23600000000,20000000,KSQ,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,전주,고강도파일,흄관",2005-01-21,12월,염종학,http://www.seo-san.co.kr,광주광역시
238200,비피도,KOSDAQ,중견기업부,2885,1,110,3.96,2890,2930,2780,9304,26848250,23599300000,8180000,KSQ,기타 식품 제조업,프로바이오틱스 관련 완제품 및 균주 원말 등,2018-12-26,12월,"이원범, 박명수(각자대표)",http://bifido.com,강원특별자치도
131180,딜리,KOSDAQ,벤처기업부,802,1,12,1.52,770,809,770,36582,29218705,23538700000,29350000,KSQ,컴퓨터 및 주변장치 제조업,디지털 UV 프린터,2011-01-31,12월,최근수,,경기도
020400,대동금속,KOSDAQ,중견기업부,7370,1,590,8.7,7440,7800,7150,204509,1526384920,23504153420,3189166,KSQ,금속 주조업,"농기계 주문제품 및 상용차 실린더 헤드, 경승용차 실린더 브록 외",1993-07-30,12월,"이풍우, 김준식",http://www.daedongmetals.co.kr,대구광역시
278990,EMB,KONEX,일반기업부,4890,2,-300,-5.78,5010,5400,4890,653,3383860,23479731090,4801581,KNX,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광ESS,휴대폰 액세서리",2017-10-31,12월,홍지태,http://www.fineemtech.co.kr,경기도
005110,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,23332434378,18606407,STK,기계장비 및 관련 물품 도매업,"소화기, 통신장비 유통",1976-06-01,12월,이동우,http://www.hanchang.co.kr,부산광역시
050120,ES큐브,KOSDAQ,중견기업부,1718,1,144,9.15,1574,1729,1554,28359,47065549,23303099748,13564086,KSQ,생활용품 도매업,"텐트, 원 ·부자재",2002-04-25,12월,우인선,http://www.escube.co.kr,서울특별시
208710,바이오로그디바이스,KOSDAQ,중견기업부,353,1,3,0.86,346,354,328,79490,27394010,23262934392,65900664,KSQ,전자부품 제조업,모바일용 카메라모듈 부품외,2014-12-24,12월,김정욱,http://www.biologdevice.com,경기도
322970,무진메디,KONEX,일반기업부,2290,1,50,2.23,2200,2290,2115,3679,8369445,23019029620,10051978,KNX,자연과학 및 공학 연구개발업,"NANO-MEDICINE 전문회사,LNP(지질나노입자)를 이용한 원료 소재 및 개량/신약 개발",2020-06-24,12월,윤태종,http://www.moogene.com/,경기도
073190,듀오백,KOSDAQ,중견기업부,1923,1,68,3.67,1865,1948,1855,3374,6414174,23014540920,11968040,KSQ,가구 제조업,사무용 및 가정용 의자,2004-02-06,12월,정관영,http://duoback.co.kr,인천광역시
258830,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,22983976612,55786351,KSQ,의료용 기기 제조업,복강경수술용 투관침 등,2018-05-29,12월,김병성,http://www.sejongmedical.com,경기도
237750,피앤씨테크,KOSDAQ,벤처기업부,3535,1,130,3.82,3405,4195,3405,518113,2016880950,22965481000,6496600,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",배전자동화단말장치,2016-07-04,12월,조광식,http://www.pnctech.co.kr,경기도
33626L,두산퓨얼셀2우B,KOSPI,,7670,1,260,3.51,7420,7890,7420,2356,18088050,22904921000,2986300,STK,,,,,,,
312610,에이에프더블류,KOSDAQ,중견기업부,1128,1,54,5.03,1074,1128,1074,18996,21159047,22849769664,20256888,KSQ,일차전지 및 이차전지 제조업,음극마찰용접단자,2019-07-01,12월,김명훈,http://www.asanfw.com,경상북도
008775,호텔신라우,KOSPI,,30300,1,100,0.33,30600,30950,30050,2389,72641750,22781933700,751879,STK,,,,,,,
352940,인바이오,KOSDAQ,벤처기업부,2095,1,30,1.45,2065,2095,2040,19327,40130080,22767894350,10867730,KSQ,"비료, 농약 및 살균, 살충제 제조업","살균제, 살충제, 제초제 등",2020-12-11,12월,이명재,http://enbio.co.kr,경기도
045510,정원엔시스,KOSDAQ,중견기업부,706,1,5,0.71,690,722,690,28183,19971406,22739760152,32209292,KSQ,기계장비 및 관련 물품 도매업,"SI(시스템통합) 관련 소프트웨어, 중.대형 고속 레이져 프린터",2000-09-07,12월,한덕희,http://www.zungwon.co.kr,서울특별시
014910,성문전자,KOSPI,,1012,1,27,2.74,966,1013,966,46012,45554968,22730516820,22460985,STK,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",1990-03-24,12월,신준섭,http://www.smec-korea.co.kr,경기도
054940,엑사이엔씨,KOSDAQ,중견기업부,684,1,32,4.91,652,687,652,180143,118803605,22690706832,33173548,KSQ,실내건축 및 건축마무리 공사업,실내건축 공사업,2001-12-13,12월,김성후 (단독 대표이사),http://www.exaenc.com,서울특별시
032080,아즈텍WB,KOSDAQ,중견기업부,1053,1,41,4.05,1020,1151,1009,84965,93387438,22630053537,21491029,KSQ,"섬유제품 염색, 정리 및 마무리 가공업",직물,2000-10-26,12월,허 재 명,http://www.aztechwb.com,부산광역시
002680,한탑,KOSDAQ,투자주의환기종목(소속부없음),699,1,38,5.75,661,707,661,36273,25054623,22589442501,32316799,KSQ,"곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료",1995-07-07,12월,하상경,http://www.hantop.com,부산광역시
095910,에스에너지,KOSDAQ,중견기업부,1157,1,21,1.85,1083,1185,1083,54317,62126667,22566709971,19504503,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",2007-10-16,12월,"홍성민, 최기택",http://www.s-energy.co.kr,경기도
204210,스타에스엠리츠,KOSPI,,2880,1,95,3.41,2835,2910,2835,10848,31314505,22541227200,7826815,STK,부동산 임대 및 공급업,"호텔 부동산 취득, 관리, 개량 및 처분",2016-09-22,12월,장정성,http://www.starreit.co.kr,서울특별시
214310,에스엘에너지,KOSDAQ,투자주의환기종목(소속부없음),6120,0,0,0.0,0,0,0,0,0,22516275600,3679130,KSQ,반도체 제조업,LED Chip,2015-06-25,12월,정의환,http://www.slvionics.com/,경기도
028080,휴맥스홀딩스,KOSDAQ,중견기업부,1785,1,80,4.69,1670,1864,1670,111508,199074749,22450848210,12577506,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","지주사업, IT서비스사업",1997-04-16,12월,변대규,http://holdings.humaxdigital.com/,경기도
009440,KC그린홀딩스,KOSPI,,999,1,27,2.78,962,1027,962,59466,59527279,22412545020,22434980,STK,기타 금융업,기타금융업,1994-11-05,12월,이태영,http://www.kcgreenholdings.com,서울특별시
179530,애드바이오텍,KOSDAQ,기술성장기업부,2450,1,150,6.52,2250,2455,2250,55291,130480100,22394087800,9140444,KSQ,의약품 제조업,"동물용약품,영양제,단미사료(네오폐녹스),보조사료 제조,도매/식품첨가물,화장품 도소매,무역",2022-01-24,12월,정홍걸,,강원특별자치도
093380,풍강,KOSDAQ,우량기업부,2265,1,75,3.42,2180,2300,2145,22450,50231085,22376643945,9879313,KSQ,기타 금속 가공제품 제조업,자동차용너트류,2007-06-01,08월,김진용,http://www.pungkang.co.kr,경기도
290560,신시웨이,KOSDAQ,벤처기업부,5770,1,220,3.96,5550,5840,5310,6725,38223040,22375898440,3877972,KSQ,소프트웨어 개발 및 공급업,DB보안솔루션 등,2023-11-03,12월,"정재훈, 유경석 (각자 대표이사)",,서울특별시
169670,코스텍시스템,KONEX,일반기업부,7800,2,-400,-4.88,8180,8190,7400,111,893880,22373527800,2868401,KNX,특수 목적용 기계 제조업,"반도체 웨이퍼 이송장비, 본딩장비",2022-01-21,12월,배준호,http://www.kosteks.com/,경기도
468510,삼성스팩9호,KOSDAQ,SPAC(소속부없음),2020,0,0,0.0,0,0,0,0,0,22321000000,11050000,KSQ,금융 지원 서비스업,기업인수합병,2023-12-04,12월,오정헌,,서울특별시
094860,네오리진,KOSDAQ,벤처기업부,1042,1,42,4.2,970,1051,970,77006,78957008,22298350898,21399569,KSQ,소프트웨어 개발 및 공급업,네트워크장비공급및인터넷트래픽솔루션,2007-04-16,12월,첸보(Chen Bo),http://www.kornicglory.co.kr,서울특별시
